Rk,name,code,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV_G,PP_G,SH_G,GW_G,EV_A,PP_A,SH_A,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,W,L,OL,TM_PTS,DIV,PLAYOFF,ppg%,ppa%,pkg%,pka%,Color
777,Brendan Smith,smithbr05,29,NYR,D,63,4,9,13,-7,71,2,4,0,0,0,8,0,1,66,6.1,964,15:18:00,48,100,0,1,0,32,36,14,78,MET,n,0,0,0,0.111111111,#0038A8
778,C.J. Smith,smithcj01,24,BUF,LW,11,2,0,2,0,0,0.2,2,0,0,1,0,0,0,18,11.1,117,10:39:00,1,4,0,0,NA,33,39,10,76,ATL,n,0,NaN,0,NaN,#002654
779,Craig Smith,smithcr01,29,NSH,C,76,21,17,38,11,20,4.5,17,4,0,2,13,4,0,205,10.2,1150,15:08:00,33,77,26,28,48.1,47,29,6,100,CEN,y,0.19047619,0.235294118,0,0,#FFB81C
780,Gemel Smith,smithge02,24,DAL,C,14,2,1,3,-1,0,0.3,2,0,0,0,1,0,0,11,18.2,112,8:01:00,3,11,2,2,50,43,32,7,93,CEN,y,0,0,0,0,#006847
780,Gemel Smith,smithge02,24,BOS,C,3,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,3,0,30,10:00:00,0,2,0,0,NA,49,24,9,107,ATL,y,NaN,NaN,NaN,NaN,#FFB81C
781,Reilly Smith,smithre01,27,VEG,RW,74,19,34,53,13,14,5.7,14,4,1,1,21,10,3,178,10.7,1352,18:16:00,33,39,5,2,71.4,43,32,7,93,PAC,y,0.210526316,0.294117647,0.052631579,0.088235294,#B4975A
782,Zack Smith,smithza01,30,OTT,C,70,9,19,28,-6,81,1.5,8,0,1,1,17,0,2,101,8.9,1145,16:21:00,27,136,403,417,49.1,29,47,6,64,ATL,n,0,0,0.111111111,0.105263158,#C2912C
783,Devante Smith-Pelly,smithde06,26,WSH,RW,54,4,4,8,-6,15,-0.1,4,0,0,0,4,0,0,60,6.7,586,10:51:00,36,78,16,25,39,48,26,8,104,MET,y,0,0,0,0,#041E42
784,Vladimir Sobotka,sobotvl01,31,BUF,C,69,5,8,13,-20,26,-0.4,5,0,0,0,7,0,1,71,7,979,14:11:00,30,87,318,295,51.9,33,39,10,76,ATL,n,0,0,0,0.125,#002654
785,Carl Soderberg,soderca01,33,COL,C,82,23,26,49,-5,26,4.7,18,2,3,2,18,8,0,188,12.2,1431,17:27:00,67,99,528,542,49.3,38,30,14,90,CEN,y,0.086956522,0.307692308,0.130434783,0,#6F263D
786,Marcus Sorensen,sorenma01,26,SJS,RW,80,17,13,30,10,23,3.1,16,0,1,1,12,0,1,100,17,1037,12:58:00,29,88,12,19,38.7,46,27,9,101,PAC,y,0,0,0.058823529,0.076923077,#006D75
787,Nikita Soshnikov,soshnni01,25,STL,RW,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,36,7:10:00,2,5,0,0,NA,45,28,9,99,CEN,y,NaN,NaN,NaN,NaN,#002F87
788,Jason Spezza,spezzja01,35,DAL,C,76,8,19,27,-13,29,1.7,6,2,0,1,9,10,0,121,6.6,1009,13:16:00,30,16,470,337,58.2,43,32,7,93,CEN,y,0.25,0.526315789,0,0,#006847
789,Ryan Spooner,spoonry01,27,EDM,C,25,2,1,3,-6,2,-0.1,2,0,0,1,1,0,0,25,8,242,9:40:00,1,18,28,32,46.7,35,38,9,79,PAC,n,0,0,0,0,#041E42
789,Ryan Spooner,spoonry01,27,NYR,C,16,1,1,2,-5,0,-0.2,1,0,0,0,1,0,0,24,4.2,203,12:41:00,3,10,24,18,57.1,32,36,14,78,MET,n,0,0,0,0,#0038A8
789,Ryan Spooner,spoonry01,27,VAN,C,11,0,4,4,-1,0,0.1,0,0,0,0,3,1,0,18,0,150,13:36:00,3,11,7,4,63.6,35,36,11,81,PAC,n,NaN,0.25,NaN,0,#00843D
790,Daniel Sprong,spronda01,21,ANA,RW,47,14,5,19,-9,10,2.1,12,2,0,3,3,2,0,109,12.8,616,13:07:00,9,23,3,9,25,35,37,10,80,PAC,n,0.142857143,0.4,0,0,#F47A38
790,Daniel Sprong,spronda01,21,PIT,RW,16,0,4,4,-7,0,-0.1,0,0,0,0,3,1,0,16,0,137,8:34:00,5,12,1,1,50,44,26,12,100,MET,y,NaN,0.25,NaN,0,#FCB514
791,Jared Spurgeon,spurgja01,29,MIN,D,82,14,29,43,-1,20,8.8,10,4,0,0,21,7,1,152,9.2,1980,NA,145,91,1,0,100,37,36,9,83,CEN,n,0.285714286,0.24137931,0,0.034482759,#154734
792,Eric Staal,staaler01,34,MIN,C,81,22,30,52,-7,34,5.1,15,7,0,6,21,8,1,215,10.2,1468,18:08:00,28,41,642,615,51.1,37,36,9,83,CEN,n,0.318181818,0.266666667,0,0.033333333,#154734
793,Jordan Staal,staaljo01,30,CAR,C,50,11,17,28,6,26,2.7,11,0,0,1,15,2,0,121,9.1,914,18:17:00,18,122,571,452,55.8,46,29,7,99,MET,y,0,0.117647059,0,0,#CC0000
794,Marc Staal,staalma01,32,NYR,D,79,3,10,13,-9,32,2.3,3,0,0,0,10,0,0,84,3.6,1534,19:25:00,119,94,0,0,NA,32,36,14,78,MET,n,0,0,0,0,#0038A8
795,Drew Stafford,staffdr01,33,NJD,RW,57,5,8,13,-7,18,0.6,4,1,0,0,7,1,0,77,6.5,699,12:16:00,19,50,16,23,41,31,41,10,72,MET,n,0.2,0.125,0,0,#000000
796,Steven Stamkos,stamkst01,28,TBL,C,82,45,53,98,4,37,11.5,24,19,2,6,32,21,0,234,19.2,1501,18:18:00,40,72,506,447,53.1,62,16,4,128,ATL,y,0.422222222,0.396226415,0.044444444,0,#002868
797,Paul Stastny,stastpa01,33,VEG,C,50,13,29,42,14,30,4.7,11,1,1,2,25,3,1,103,12.6,905,18:06:00,15,35,463,384,54.7,43,32,7,93,PAC,y,0.076923077,0.103448276,0.076923077,0.034482759,#B4975A
798,Troy Stecher,stechtr01,24,VAN,D,78,2,21,23,9,32,5.1,1,0,1,0,19,2,0,105,1.9,1554,19:55:00,96,91,0,0,NA,35,36,11,81,PAC,n,0,0.095238095,0.5,0,#00843D
799,Sam Steel,steelsa01,20,ANA,C,22,6,5,11,2,8,1.3,5,0,1,0,3,2,0,33,18.2,329,14:58:00,6,9,108,112,49.1,35,37,10,80,PAC,n,0,0.4,0.166666667,0,#F47A38
800,Alex Steen,steenal01,34,STL,C,65,10,17,27,2,14,2.2,7,2,1,0,13,3,1,114,8.8,1030,15:50:00,50,55,11,18,37.9,45,28,9,99,CEN,y,0.2,0.176470588,0.1,0.058823529,#002F87
801,Lee Stempniak,stemple01,35,BOS,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,NA,16,7:49:00,0,2,0,0,NA,49,24,9,107,ATL,y,NaN,NaN,NaN,NaN,#FFB81C
802,Kevin Stenlund,stenlke01,22,CBJ,C,4,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,3,0,44,10:58:00,1,3,3,3,50,47,31,4,98,MET,y,NaN,NaN,NaN,NaN,#002654
803,Derek Stepan,stepade01,28,ARI,C,72,15,20,35,-2,14,3.3,11,1,3,3,18,2,0,195,7.7,1384,19:13:00,51,50,651,725,47.3,39,35,8,86,PAC,n,0.066666667,0.1,0.2,0,#8C2633
804,Chandler Stephenson,stephch02,24,WSH,C,64,5,6,11,-13,0,-0.4,4,0,1,0,6,0,0,36,13.9,775,12:07:00,33,38,47,48,49.5,48,26,8,104,MET,y,0,0,0.2,0,#041E42
805,Riley Stillman,stillri01,20,FLA,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,11,11:22:00,0,5,0,0,NA,36,32,14,86,ATL,n,NaN,NaN,NaN,NaN,#B9975B
806,Mark Stone,stonema01,26,OTT,RW,59,28,34,62,13,22,7.4,22,5,1,4,22,12,0,145,19.3,1213,20:34:00,53,51,25,28,47.2,29,47,6,64,ATL,n,0.178571429,0.352941176,0.035714286,0,#C2912C
806,Mark Stone,stonema01,26,VEG,RW,18,5,6,11,4,5,1.3,4,1,0,0,4,2,0,54,9.3,318,17:39:00,18,21,3,6,33.3,43,32,7,93,PAC,y,0.2,0.333333333,0,0,#B4975A
807,Michael Stone,stonemi01,28,CGY,D,14,0,5,5,0,10,0.6,0,0,0,0,5,0,0,12,0,223,15:56:00,16,27,0,0,NA,50,25,7,107,PAC,y,NaN,0,NaN,0,#C8102E
808,Anton Stralman,stralan01,32,TBL,D,47,2,15,17,12,8,3.1,2,0,0,0,14,1,0,57,3.5,965,20:31:00,71,59,0,0,NA,62,16,4,128,ATL,y,0,0.066666667,0,0,#002868
809,Ben Street,streebe01,31,ANA,C,21,3,2,5,-4,2,0.3,3,0,0,0,2,0,0,19,15.8,253,12:04:00,9,19,16,27,37.2,35,37,10,80,PAC,n,0,0,0,0,#F47A38
810,Dylan Strome,stromdy01,21,CHI,C,58,17,34,51,2,14,4.9,14,3,0,2,25,9,0,105,16.2,989,17:04:00,37,11,296,363,44.9,36,34,12,84,CEN,n,0.176470588,0.264705882,0,0,#CF0A2C
810,Dylan Strome,stromdy01,21,ARI,C,20,3,3,6,-10,6,0.2,0,3,0,1,2,1,0,40,7.5,271,13:32:00,9,2,138,100,58,39,35,8,86,PAC,n,1,0.333333333,0,0,#8C2633
811,Ryan Strome,stromry01,25,NYR,C,63,18,15,33,-2,50,3.5,14,4,0,2,12,3,0,80,22.5,1002,15:54:00,31,53,266,298,47.2,32,36,14,78,MET,n,0.222222222,0.2,0,0,#0038A8
811,Ryan Strome,stromry01,25,EDM,C,18,1,1,2,-1,14,-0.2,1,0,0,0,1,0,0,30,3.3,259,14:25:00,5,23,99,104,48.8,35,38,9,79,PAC,n,0,0,0,0,#041E42
812,Nico Sturm,sturmni01,23,MIN,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,26,12:47:00,2,3,5,12,29.4,37,36,9,83,CEN,n,NaN,NaN,NaN,NaN,#154734
813,P.K. Subban,subbapk01,29,NSH,D,63,9,22,31,5,60,5.8,6,2,1,1,14,8,0,168,5.4,1428,22:40:00,75,56,0,0,NA,47,29,6,100,CEN,y,0.222222222,0.363636364,0.111111111,0,#FFB81C
814,Libor Sulak,sulakli01,24,DET,D,6,0,0,0,-4,6,-0.2,0,0,0,0,0,0,0,7,0,116,19:23:00,5,18,0,0,NA,32,40,10,74,ATL,n,NaN,NaN,NaN,NaN,#CE1126
815,Oskar Sundqvist,sundqos01,24,STL,C,74,14,17,31,-1,22,2.9,13,0,1,2,15,1,1,113,12.4,1023,13:49:00,31,101,227,314,42,45,28,9,99,CEN,y,0,0.058823529,0.071428571,0.058823529,#002F87
816,Antti Suomela,suomean01,24,SJS,C,27,3,5,8,1,4,0.6,3,0,0,0,5,0,0,42,7.1,306,11:19:00,11,10,102,127,44.5,46,27,9,101,PAC,y,0,0,0,0,#006D75
817,Andrej Sustr,sustran01,28,ANA,D,5,0,0,0,0,6,0.1,0,0,0,0,0,0,0,6,0,60,12:02:00,7,3,0,0,NA,35,37,10,80,PAC,n,NaN,NaN,NaN,NaN,#F47A38
818,Ryan Suter,suterry01,34,MIN,D,82,7,40,47,-8,41,8.3,3,3,1,2,27,12,1,136,5.1,2189,NA,109,78,1,0,100,37,36,9,83,CEN,n,0.428571429,0.3,0.142857143,0.025,#154734
819,Brandon Sutter,suttebr03,29,VAN,C,26,4,2,6,-12,6,-0.1,2,1,1,0,2,0,0,43,9.3,454,17:28:00,13,33,224,238,48.5,35,36,11,81,PAC,n,0.25,0,0.25,0,#00843D
820,Andrei Svechnikov,svechan01,18,CAR,RW,82,20,17,37,0,62,3.9,20,0,0,3,12,5,0,189,10.6,1201,14:39:00,26,123,1,6,14.3,46,29,7,99,MET,y,0,0.294117647,0,0,#CC0000
821,Brandon Tanev,tanevbr01,27,WPG,LW,80,14,15,29,9,41,2.7,12,0,2,0,14,0,1,127,11,1129,14:07:00,81,278,3,5,37.5,47,30,5,99,CEN,y,0,0,0.142857143,0.066666667,#004C97
822,Chris Tanev,tanevch01,29,VAN,D,55,2,10,12,3,18,3,2,0,0,0,10,0,0,51,3.9,1109,20:10:00,122,29,0,0,NA,35,36,11,81,PAC,n,0,0,0,0,#00843D
823,Eric Tangradi,tangrer01,29,NJD,C,6,0,1,1,-3,0,-0.1,0,0,0,0,1,0,0,10,0,83,13:47:00,4,11,3,3,50,31,41,10,72,MET,n,NaN,0,NaN,0,#000000
824,Vladimir Tarasenko,tarasvl01,27,STL,RW,76,33,35,68,8,22,8.3,21,12,0,5,25,10,0,275,12,1398,18:24:00,40,88,4,2,66.7,45,28,9,99,CEN,y,0.363636364,0.285714286,0,0,#002F87
825,Tomas Tatar,tatarto01,28,MTL,C,80,25,33,58,21,34,6.8,21,4,0,4,29,4,0,195,12.8,1313,16:25:00,30,77,10,29,25.6,44,30,8,96,ATL,n,0.16,0.121212121,0,0,#AF1E2D
826,John Tavares,tavarjo01,28,TOR,C,82,47,41,88,19,34,11.3,37,10,0,8,32,9,0,286,16.4,1565,19:05:00,53,59,833,694,54.6,46,28,8,100,ATL,y,0.212765957,0.219512195,0,0,#00205B
827,Matt Tennyson,tennyma01,28,BUF,D,4,0,0,0,-4,0,-0.2,0,0,0,0,0,0,0,4,0,43,10:45:00,2,10,0,0,NA,33,39,10,76,ATL,n,NaN,NaN,NaN,NaN,#002654
828,Teuvo Teravainen,teravte01,24,CAR,C,82,21,55,76,30,12,8.7,12,8,1,1,35,16,4,167,12.6,1469,17:55:00,23,35,18,25,41.9,46,29,7,99,MET,y,0.380952381,0.290909091,0.047619048,0.072727273,#CC0000
829,Troy Terry,terrytr01,21,ANA,C,32,4,9,13,8,2,1.4,2,2,0,0,5,4,0,25,16,446,13:57:00,12,4,1,4,20,35,37,10,80,PAC,n,0.5,0.444444444,0,0,#F47A38
830,Josh Teves,tevesjo01,23,VAN,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,NA,14,13:40:00,1,4,0,0,NA,35,36,11,81,PAC,n,NaN,NaN,NaN,NaN,#00843D
831,Alexandre Texier,texieal01,19,CBJ,C,2,1,0,1,3,0,0.3,1,0,0,0,0,0,0,6,16.7,26,12:46:00,1,2,0,1,0,47,31,4,98,MET,y,0,NaN,0,NaN,#002654
832,Shea Theodore,theodsh01,23,VEG,D,79,12,25,37,-4,20,6.2,8,4,0,1,19,5,1,202,5.9,1588,20:06:00,91,27,1,0,100,43,32,7,93,PAC,y,0.333333333,0.2,0,0.04,#B4975A
833,Robert Thomas,thomaro01,19,STL,C,70,9,24,33,-2,14,2.7,6,3,0,0,20,4,0,80,11.3,915,13:04:00,22,13,97,123,44.1,45,28,9,99,CEN,y,0.333333333,0.166666667,0,0,#002F87
834,Nate Thompson,thompna01,34,LAK,C,53,4,2,6,3,17,0.2,4,0,0,0,2,0,0,35,11.4,685,12:55:00,34,54,263,232,53.1,31,42,9,71,PAC,n,0,0,0,0,#111111
834,Nate Thompson,thompna01,34,MTL,C,25,1,6,7,-4,0,0.1,1,0,0,0,6,0,0,36,2.8,329,13:11:00,10,33,146,119,55.1,44,30,8,96,ATL,n,0,0,0,0,#AF1E2D
835,Tage Thompson,thompta01,21,BUF,C,65,7,5,12,-22,20,-0.1,6,1,0,0,5,0,0,108,6.5,788,12:08:00,9,66,10,10,50,33,39,10,76,ATL,n,0.142857143,0,0,0,#002654
836,Chris Thorburn,thorbch01,35,STL,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,1:52:00,0,1,0,0,NA,45,28,9,99,CEN,y,NaN,NaN,NaN,NaN,#002F87
837,Joe Thornton,thornjo01,39,SJS,C,73,16,35,51,8,20,4.8,13,3,0,4,23,12,0,90,17.8,1135,15:33:00,14,17,356,319,52.7,46,27,9,101,PAC,y,0.1875,0.342857143,0,0,#006D75
838,Chris Tierney,tiernch01,24,OTT,C,81,9,39,48,-22,26,2.5,9,0,0,1,29,10,0,116,7.8,1379,17:02:00,54,30,531,512,50.9,29,47,6,64,ATL,n,0,0.256410256,0,0,#C2912C
839,Brady Tkachuk,tkachbr01,19,OTT,LW,71,22,23,45,-10,75,4.4,18,4,0,3,17,6,0,214,10.3,1138,16:01:00,26,174,73,76,49,29,47,6,64,ATL,n,0.181818182,0.260869565,0,0,#C2912C
840,Matthew Tkachuk,tkachma01,21,CGY,LW,80,34,43,77,14,62,8.8,23,11,0,2,30,13,0,207,16.4,1408,17:36:00,13,104,6,7,46.2,50,25,7,107,PAC,y,0.323529412,0.302325581,0,0,#C8102E
841,Devon Toews,toewsde01,24,NYI,D,48,5,13,18,7,4,3.8,4,1,0,2,10,3,0,81,6.2,859,17:54:00,30,24,0,1,0,48,27,7,103,MET,y,0.2,0.230769231,0,0,#00539B
842,Jonathan Toews,toewsjo01,30,CHI,C,82,35,46,81,2,40,8.3,25,9,1,5,32,14,0,235,14.9,1723,21:00:00,44,42,1059,821,56.3,36,34,12,84,CEN,n,0.257142857,0.304347826,0.028571429,0,#CF0A2C
843,Tyler Toffoli,toffoty01,26,LAK,C,82,13,21,34,-16,23,2.2,10,3,0,3,19,2,0,226,5.8,1411,17:13:00,23,39,24,27,47.1,31,42,9,71,PAC,n,0.230769231,0.095238095,0,0,#111111
844,Eeli Tolvanen,tolvaee01,19,NSH,RW,4,1,1,2,2,0,0.3,1,0,0,0,0,1,0,2,50,53,13:16:00,2,4,0,0,NA,47,29,6,100,CEN,y,0,1,0,0,#FFB81C
845,Dominic Toninato,tonindo01,24,COL,C,2,1,0,1,0,0,0.2,1,0,0,0,0,0,0,1,100,13,6:42:00,1,0,0,4,0,38,30,14,90,CEN,y,0,NaN,0,NaN,#6F263D
846,Vincent Trocheck,trochvi01,25,FLA,C,55,10,24,34,-9,54,2.3,6,3,1,1,14,10,0,158,6.3,1081,19:40:00,42,112,498,463,51.8,36,32,14,86,ATL,n,0.3,0.416666667,0.1,0,#B9975B
847,Zach Trotman,trotmza01,28,PIT,D,13,0,1,1,4,4,0.5,0,0,0,0,0,1,0,16,0,198,15:16:00,18,20,0,0,NA,44,26,12,100,MET,y,NaN,1,NaN,0,#FCB514
848,Jacob Trouba,troubja01,24,WPG,D,82,8,42,50,8,58,7.5,4,3,1,1,25,15,2,162,4.9,1876,22:53:00,171,112,0,0,NA,47,30,5,99,CEN,y,0.375,0.357142857,0.125,0.047619048,#004C97
849,Alex Tuch,tuchal01,22,VEG,RW,74,20,32,52,13,8,5.9,17,3,0,6,29,3,0,180,11.1,1238,16:44:00,40,92,43,69,38.4,43,32,7,93,PAC,y,0.15,0.09375,0,0,#B4975A
850,Dominic Turgeon,turgedo01,22,DET,C,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,2,0,50,12:35:00,3,3,8,13,38.1,32,40,10,74,ATL,n,NaN,NaN,NaN,NaN,#CE1126
851,Kyle Turris,turriky01,29,NSH,C,55,7,16,23,-6,33,1.4,3,4,0,1,14,2,0,78,9,863,15:42:00,15,24,281,272,50.8,47,29,6,100,CEN,y,0.571428571,0.125,0,0,#FFB81C
852,Urho Vaakanainen,vaakaur01,20,BOS,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,18,9:06:00,0,0,0,0,NA,49,24,9,107,ATL,y,NaN,NaN,NaN,NaN,#FFB81C
853,Juuso Valimaki,valimju01,20,CGY,D,24,1,2,3,-2,12,0.4,1,0,0,1,2,0,0,28,3.6,372,15:29:00,43,21,0,0,NA,50,25,7,107,PAC,y,0,0,0,0,#C8102E
854,James van Riemsdyk,vanrija01,29,PHI,LW,66,27,21,48,-10,18,5.2,19,8,0,4,16,5,0,167,16.2,1096,16:36:00,16,34,6,5,54.5,37,37,8,82,MET,n,0.296296296,0.238095238,0,0,#F74902
855,Trevor van Riemsdyk,vanritr01,27,CAR,D,78,3,11,14,-4,10,2.7,3,0,0,1,11,0,0,102,2.9,1175,15:04:00,84,42,0,0,NA,46,29,7,99,MET,y,0,0,0,0,#CC0000
856,Thomas Vanek,vanekth01,35,DET,LW,64,16,20,36,-12,26,3.3,12,4,0,1,13,7,0,108,14.8,903,14:07:00,13,38,7,18,28,32,40,10,74,ATL,n,0.25,0.35,0,0,#CE1126
857,Phil Varone,varonph01,28,PHI,C,47,3,4,7,-2,8,0.3,3,0,0,0,4,0,0,34,8.8,372,7:55:00,19,23,81,82,49.7,37,37,8,82,MET,n,0,0,0,0,#F74902
858,Sami Vatanen,vatansa01,27,NJD,D,50,4,13,17,-17,22,2.2,1,3,0,0,11,2,0,107,3.7,1086,21:44:00,77,68,0,0,NA,31,41,10,72,MET,n,0.75,0.153846154,0,0,#000000
859,Frank Vatrano,vatrafr01,24,FLA,LW,81,24,15,39,-10,38,4,22,2,0,1,9,6,0,208,11.5,1188,14:40:00,74,139,15,23,39.5,36,32,14,86,ATL,n,0.083333333,0.4,0,0,#B9975B
860,Max Veronneau,veronma01,23,OTT,RW,12,2,2,4,-5,0,0.2,1,1,0,0,2,0,0,15,13.3,150,12:31:00,5,0,0,0,NA,29,47,6,64,ATL,n,0.5,0,0,0,#C2912C
861,Kristian Vesalainen,vesalkr01,19,WPG,LW,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,34,6:50:00,1,1,0,0,NA,47,30,5,99,CEN,y,NaN,0,NaN,0,#004C97
862,Jimmy Vesey,veseyji02,25,NYR,LW,81,17,18,35,-6,21,2.9,16,1,0,4,15,3,0,154,11,1301,16:03:00,34,79,8,24,25,32,36,14,78,MET,n,0.058823529,0.166666667,0,0,#0038A8
863,Jake Virtanen,virtaja01,22,VAN,RW,70,15,10,25,-4,44,2.4,13,2,0,1,10,0,0,154,9.7,1037,14:49:00,37,154,5,10,33.3,35,36,11,81,PAC,n,0.133333333,0,0,0,#00843D
864,Marc-Edouard Vlasic,vlasima01,31,SJS,D,72,3,22,25,-6,10,3.2,3,0,0,0,21,1,0,100,3,1515,21:03:00,114,23,0,0,NA,46,27,9,101,PAC,y,0,0.045454545,0,0,#006D75
865,Jakub Voracek,voracja01,29,PHI,RW,78,20,46,66,-16,25,5.4,16,4,0,2,32,14,0,210,9.5,1456,18:40:00,29,17,12,18,40,37,37,8,82,MET,n,0.2,0.304347826,0,0,#F74902
866,Mikhail Vorobyev,vorobmi01,22,PHI,C,15,1,1,2,0,2,0.1,1,0,0,0,1,0,0,10,10,140,9:20:00,4,4,25,46,35.2,37,37,8,82,MET,n,0,0,0,0,#F74902
867,Jakub Vrana,vranaja01,22,WSH,LW,82,24,23,47,20,27,5.6,23,1,0,4,20,3,0,161,14.9,1151,14:02:00,32,47,4,6,40,48,26,8,104,MET,y,0.041666667,0.130434783,0,0,#041E42
868,Austin Wagner,wagneau01,21,LAK,LW,62,12,9,21,2,16,2.7,12,0,0,0,9,0,0,67,17.9,554,8:56:00,9,142,2,4,33.3,31,42,9,71,PAC,n,0,0,0,0,#111111
869,Chris Wagner,wagnech01,27,BOS,C,76,12,7,19,3,51,1.6,12,0,0,1,7,0,0,135,8.9,1022,13:27:00,38,247,54,66,45,49,24,9,107,ATL,y,0,0,0,0,#FFB81C
870,Nathan Walker,walkena01,24,WSH,C,3,0,1,1,1,2,0.1,0,0,0,0,1,0,0,2,0,24,8:09:00,0,5,0,0,NA,48,26,8,104,MET,y,NaN,0,NaN,0,#041E42
871,Sean Walker,walkese01,24,LAK,D,39,3,7,10,-8,8,1.5,2,1,0,0,7,0,0,55,5.5,602,15:26:00,40,43,0,0,NA,31,42,9,71,PAC,n,0.333333333,0,0,0,#111111
872,Lucas Wallmark,wallmlu01,23,CAR,C,81,10,18,28,-8,36,1.7,8,2,0,4,13,5,0,131,7.6,1198,14:48:00,39,82,575,554,50.9,46,29,7,99,MET,y,0.2,0.277777778,0,0,#CC0000
873,Austin Watson,watsoau01,27,NSH,LW,37,7,9,16,11,39,1.9,6,1,0,1,9,0,0,64,10.9,536,14:30:00,28,109,7,9,43.8,47,29,6,100,CEN,y,0.142857143,0,0,0,#FFB81C
874,Jordan Weal,wealjo01,26,PHI,C,28,3,6,9,-5,16,0.3,3,0,0,0,4,2,0,33,9.1,391,13:57:00,8,8,166,112,59.7,37,37,8,82,MET,n,0,0.333333333,0,0,#F74902
874,Jordan Weal,wealjo01,26,ARI,C,19,1,1,2,-3,0,-0.1,0,1,0,0,1,0,0,12,8.3,208,10:57:00,9,12,81,84,49.1,39,35,8,86,PAC,n,1,0,0,0,#8C2633
874,Jordan Weal,wealjo01,26,MTL,C,16,4,6,10,0,2,1,3,1,0,1,4,2,0,30,13.3,250,15:36:00,9,8,86,70,55.1,44,30,8,96,ATL,n,0.25,0.333333333,0,0,#AF1E2D
875,Shea Weber,webersh01,33,MTL,D,58,14,19,33,15,28,6.8,9,5,0,3,18,1,0,166,8.4,1362,23:29:00,110,129,0,0,NA,44,30,8,96,ATL,n,0.357142857,0.052631579,0,0,#AF1E2D
876,Yannick Weber,weberya01,30,NSH,D,62,2,6,8,7,18,2.3,2,0,0,0,6,0,0,67,3,739,11:55:00,32,64,0,0,NA,47,29,6,100,CEN,y,0,0,0,0,#FFB81C
877,MacKenzie Weegar,weegama01,25,FLA,D,64,4,11,15,-3,64,2.7,4,0,0,2,10,1,0,79,5.1,1086,16:58:00,103,127,1,0,100,36,32,14,86,ATL,n,0,0.090909091,0,0,#B9975B
878,Dale Weise,weiseda01,30,PHI,RW,42,5,6,11,-6,15,0.5,4,0,1,1,6,0,0,53,9.4,510,12:08:00,16,67,2,8,20,37,37,8,82,MET,n,0,0,0.2,0,#F74902
878,Dale Weise,weiseda01,30,MTL,RW,9,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,5,0,91,10:05:00,5,21,4,2,66.7,44,30,8,96,ATL,n,NaN,NaN,NaN,NaN,#AF1E2D
879,Andy Welinski,welinan01,25,ANA,D,26,1,3,4,-5,8,0.7,1,0,0,0,3,0,0,32,3.1,417,16:02:00,18,47,0,0,NA,35,37,10,80,PAC,n,0,0,0,0,#F47A38
880,Alexander Wennberg,wennbal01,24,CBJ,C,75,2,23,25,-1,12,0.8,0,1,1,0,16,5,2,64,3.1,1131,15:05:00,32,34,342,364,48.4,47,31,4,98,MET,y,0.5,0.217391304,0.5,0.086956522,#002654
881,Zach Werenski,werenza01,21,CBJ,D,82,11,33,44,-12,18,6.5,9,2,0,1,20,13,0,168,6.5,1878,22:54:00,89,67,0,0,NA,47,31,4,98,MET,y,0.181818182,0.393939394,0,0,#002654
882,Blake Wheeler,wheelbl01,32,WPG,RW,82,20,71,91,0,60,8.2,16,2,2,3,39,31,1,231,8.7,1698,20:43:00,53,81,31,57,35.2,47,30,5,99,CEN,y,0.1,0.436619718,0.1,0.014084507,#004C97
883,Colin White,whiteco02,22,OTT,C,71,14,27,41,-24,24,2.6,9,5,0,2,24,3,0,123,11.4,1150,16:12:00,35,23,379,420,47.4,29,47,6,64,ATL,n,0.357142857,0.111111111,0,0,#C2912C
884,Colton White,whiteco03,21,NJD,D,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,1,0,43,14:14:00,2,2,0,0,NA,31,41,10,72,MET,n,NaN,NaN,NaN,NaN,#000000
885,Chris Wideman,widemch01,29,OTT,D,19,2,3,5,-9,12,0.2,2,0,0,1,2,1,0,19,10.5,257,13:33:00,25,26,0,0,NA,29,47,6,64,ATL,n,0,0.333333333,0,0,#C2912C
885,Chris Wideman,widemch01,29,EDM,D,5,0,2,2,-2,4,0.1,0,0,0,0,2,0,0,6,0,57,11:26:00,1,7,0,0,NA,35,38,9,79,PAC,n,NaN,0,NaN,0,#041E42
885,Chris Wideman,widemch01,29,FLA,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,2,0,12,11:53:00,0,2,0,0,NA,36,32,14,86,ATL,n,NaN,NaN,NaN,NaN,#B9975B
